広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"2959 【準アダルト】「さっちゃん、」_RJ357095","10779","【準アダルト】「さっちゃん、」_RJ357095_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2955 【準アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422","10786","RT_【準アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422_IOS","ﾚｸﾀﾝｸﾞﾙ","リカテ",11,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2955 【準アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422","10787","RT_【準アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422_ADR","ﾚｸﾀﾝｸﾞﾙ","リカテ",11,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2968 【準アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441","10847","【準アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2968 【準アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441","10848","【準アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2972 【準アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767","10853","【準アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2972 【準アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767","10854","【準アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2976 【準アダルト】燕嵐閨中顧話・後伝_RJ355013","10859","【準アダルト】燕嵐閨中顧話・後伝_RJ355013  _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2976 【準アダルト】燕嵐閨中顧話・後伝_RJ355013","10860","【準アダルト】燕嵐閨中顧話・後伝_RJ355013 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2998 【準アダルト】姉、ちゃんとお風呂はいってる_RJ356906","10943","【準アダルト】姉、ちゃんとお風呂はいってる_RJ356906_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2998 【準アダルト】姉、ちゃんとお風呂はいってる_RJ356906","10944","【準アダルト】姉、ちゃんとお風呂はいってる_RJ356906_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3009 【準アダルト】おじさんが好きすぎるギャル_RJ352334","10994","【準アダルト】おじさんが好きすぎるギャル_RJ352334_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3009 【準アダルト】おじさんが好きすぎるギャル_RJ352334","10995","【準アダルト】おじさんが好きすぎるギャル_RJ352334_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3013 【準アダルト】メスガキがあらわれた！2_RJ363006","11000","【準アダルト】メスガキがあらわれた！2_RJ363006_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3013 【準アダルト】メスガキがあらわれた！2_RJ363006","11001","【準アダルト】メスガキがあらわれた！2_RJ363006_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3015 【準アダルト】教え子とトイレでNTR_RJ327392","11002","【準アダルト】教え子とトイレでNTR_RJ327392_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3015 【準アダルト】教え子とトイレでNTR_RJ327392","11003","【準アダルト】教え子とトイレでNTR_RJ327392_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3035 【準アダルト】異世界トリップ先で助けてくれたのは、 人殺しの少年でした。3_RJ359581","11079","【準アダルト】異世界トリップ先で助けてくれたのは、 人殺しの少年でした。3_RJ359581_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3035 【準アダルト】異世界トリップ先で助けてくれたのは、 人殺しの少年でした。3_RJ359581","11080","【準アダルト】異世界トリップ先で助けてくれたのは、 人殺しの少年でした。3_RJ359581_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3036 【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる_RJ364213","11081","【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる_RJ364213 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3036 【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる_RJ364213","11082","【準アダルト】猫かぶり吸血鬼に骨の髄まで食べ尽くされる_RJ364213 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3015 【準アダルト】教え子とトイレでNTR_RJ327392","11141","RT_【準アダルト】教え子とトイレでNTR_RJ327392_IOS","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3015 【準アダルト】教え子とトイレでNTR_RJ327392","11142","RT_【準アダルト】教え子とトイレでNTR_RJ327392_ADR","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3088 【準アダルト】#01 初撮り! 県立普通科2年 七海 お試し体験版","11339","【準アダルト】#01 初撮り! 県立普通科2年 七海 お試し体験版 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3088 【準アダルト】#01 初撮り! 県立普通科2年 七海 お試し体験版","11340","【準アダルト】#01 初撮り! 県立普通科2年 七海 お試し体験版 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","11343","【準アダルト】教え子とトイレでNTR(LP有)_300×250_02_準アダルト_WS2021：～2022/2/14(月)14:00まで","ﾚｸﾀﾝｸﾞﾙ","カテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3097 【準アダルト】へなちょこ吸血鬼は狼騎士の血が欲しい_RJ365117","11365","【準アダルト】へなちょこ吸血鬼は狼騎士の血が欲しい_RJ365117 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3097 【準アダルト】へなちょこ吸血鬼は狼騎士の血が欲しい_RJ365117","11366","【準アダルト】へなちょこ吸血鬼は狼騎士の血が欲しい_RJ365117 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3098 【準アダルト】異世界聖女はハーレム体質勇者(ヤンデレ)から逃げたい_RJ365071","11367","【準アダルト】異世界聖女はハーレム体質勇者(ヤンデレ)から逃げたい_RJ365071 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3098 【準アダルト】異世界聖女はハーレム体質勇者(ヤンデレ)から逃げたい_RJ365071","11368","【準アダルト】異世界聖女はハーレム体質勇者(ヤンデレ)から逃げたい_RJ365071 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3099 【準アダルト】種付け孤○院_RJ358126","11369","【準アダルト】種付け孤○院_RJ358126 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3099 【準アダルト】種付け孤○院_RJ358126","11370","【準アダルト】種付け孤○院_RJ358126 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3100 【準アダルト】双子DK調教_RJ365240","11371","【準アダルト】双子DK調教_RJ365240 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3100 【準アダルト】双子DK調教_RJ365240","11372","【準アダルト】双子DK調教_RJ365240 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3101 【準アダルト】低級ザコ淫魔の触手が不快なので感覚遮断魔法を展開しましたわ_RJ365424","11373","【準アダルト】低級ザコ淫魔の触手が不快なので感覚遮断魔法を展開しましたわ_RJ365424 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3101 【準アダルト】低級ザコ淫魔の触手が不快なので感覚遮断魔法を展開しましたわ_RJ365424","11374","【準アダルト】低級ザコ淫魔の触手が不快なので感覚遮断魔法を展開しましたわ_RJ365424 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3102 【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459","11375","【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3102 【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459","11376","【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3102 【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459","11391","RT_【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459 _IOS","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3102 【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459","11392","RT_【準アダルト】?界 いじめられっ子を助けたら中華系同級生(外道)に狂愛されました_RJ363459 _ADR","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3120 【準アダルト】またたび荘のシロくん_RJ364263","11439","【準アダルト】またたび荘のシロくん_RJ364263_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3120 【準アダルト】またたび荘のシロくん_RJ364263","11440","【準アダルト】またたび荘のシロくん_RJ364263_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3121 【準アダルト】転生したらドS侯爵様の愛され性奴隷になりました_RJ364923","11441","【準アダルト】転生したらドS侯爵様の愛され性奴隷になりました_RJ364923 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3121 【準アダルト】転生したらドS侯爵様の愛され性奴隷になりました_RJ364923","11442","【準アダルト】転生したらドS侯爵様の愛され性奴隷になりました_RJ364923 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3124 【準アダルト】淫魔男子と監禁えっち_RJ345775","11451","【準アダルト】淫魔男子と監禁えっち_RJ345775_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3124 【準アダルト】淫魔男子と監禁えっち_RJ345775","11452","【準アダルト】淫魔男子と監禁えっち_RJ345775_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3138 【準アダルト】金魚の屍骸は沼の底(コミック)_RJ362847","11512","【準アダルト】金魚の屍骸は沼の底(コミック)_RJ362847 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3138 【準アダルト】金魚の屍骸は沼の底(コミック)_RJ362847","11513","【準アダルト】金魚の屍骸は沼の底(コミック)_RJ362847 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3140 【準アダルト】冷徹王子は溺愛の素質があるかもしれない2_RJ368798","11514","【準アダルト】冷徹王子は溺愛の素質があるかもしれない2_RJ368798 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3140 【準アダルト】冷徹王子は溺愛の素質があるかもしれない2_RJ368798","11515","【準アダルト】冷徹王子は溺愛の素質があるかもしれない2_RJ368798 _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3144 【準アダルト】双銃のバレリー 犬ペット化改造計画_RJ369212","11524","【準アダルト】双銃のバレリー 犬ペット化改造計画_RJ369212_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3144 【準アダルト】双銃のバレリー 犬ペット化改造計画_RJ369212","11525","【準アダルト】双銃のバレリー 犬ペット化改造計画_RJ369212_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3145 【準アダルト】後輩の小悪魔地雷女子をデカチンで理解らせる話_RJ367420","11526","【準アダルト】後輩の小悪魔地雷女子をデカチンで理解らせる話_RJ367420_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3145 【準アダルト】後輩の小悪魔地雷女子をデカチンで理解らせる話_RJ367420","11527","【準アダルト】後輩の小悪魔地雷女子をデカチンで理解らせる話_RJ367420_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3150 【準アダルト】元陰キャの巨乳ヤリマン妹がエロすぎて、お兄ちゃんはもう…!! 2_RJ370322","11556","【準アダルト】元陰キャの巨乳ヤリマン妹がエロすぎて、お兄ちゃんはもう…!! 2_RJ370322 _IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3150 【準アダルト】元陰キャの巨乳ヤリマン妹がエロすぎて、お兄ちゃんはもう…!! 2_RJ370322","11557","【準アダルト】元陰キャの巨乳ヤリマン妹がエロすぎて、お兄ちゃんはもう…!! 2_RJ370322  _ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3155 【準アダルト】罪を犯した修道女は大蛇の魔物に懺悔する_RJ367022","11560","【準アダルト】罪を犯した修道女は大蛇の魔物に懺悔する_RJ367022_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3155 【準アダルト】罪を犯した修道女は大蛇の魔物に懺悔する_RJ367022","11561","【準アダルト】罪を犯した修道女は大蛇の魔物に懺悔する_RJ367022_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3153 【準アダルト】K子と病みおじ・派_RJ371548","11564","【準アダルト】K子と病みおじ・派_RJ371548_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3153 【準アダルト】K子と病みおじ・派_RJ371548","11565","【準アダルト】K子と病みおじ・派_RJ371548_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3165 【準アダルト】ミアとシュウの365日_RJ372667","11600","【準アダルト】ミアとシュウの365日_RJ372667_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3165 【準アダルト】ミアとシュウの365日_RJ372667","11601","【準アダルト】ミアとシュウの365日_RJ372667_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3169 【青年/準アダ】パラダイス・プール","11624","IOS_【青年/準アダ】パラダイス・プール_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3169 【青年/準アダ】パラダイス・プール","11625","ADR_【青年/準アダ】パラダイス・プール_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3169 【青年/準アダ】パラダイス・プール","11630","IOS_【青年/準アダ】パラダイス・プール_レクタングル_RM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3169 【青年/準アダ】パラダイス・プール","11631","ADR_【青年/準アダ】パラダイス・プール_レクタングル_RM","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3169 【青年/準アダ】パラダイス・プール","11632","IOS_【青年/準アダ】パラダイス・プール_レクタングル_RMSS","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3169 【青年/準アダ】パラダイス・プール","11633","ADR_【青年/準アダ】パラダイス・プール _レクタングル_RMSS","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3172 3匹のカッパとギャルな姉","11644","IOS_【メンズ/準アダ】3匹のカッパとギャルな姉_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3172 3匹のカッパとギャルな姉","11645","ADR_【メンズ/準アダ】3匹のカッパとギャルな姉_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3177 幕間にて。","11678","IOS_【メンズ/準アダ】幕間にて。_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3177 幕間にて。","11679","ADR_【メンズ/準アダ】幕間にて。 _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3172 3匹のカッパとギャルな姉","11754","ADR_【メンズ/準アダ】3匹のカッパとギャルな姉_320*100","320*100","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3172 3匹のカッパとギャルな姉","11755","IOS_【メンズ/準アダ】3匹のカッパとギャルな姉_320*100","320*100","カテ",5,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3032 弟嫁(フルカラー)","11756","IOS_【メンズ/準アダ】弟嫁(フルカラー)_320*100","320*100","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3032 弟嫁(フルカラー)","11757","ADR_【メンズ/準アダ】弟嫁(フルカラー)_320*100","320*100","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3091 カラミざかり8巻","11758","IOS_【メンズ/準アダ】カラミざかり8巻_320*100","320*100","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3091 カラミざかり8巻","11759","ADR_【メンズ/準アダ】カラミざかり8巻 _320*100","320*100","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2990 カラミざかり7巻","11760","IOS_【メンズ/準アダ】カラミざかり7巻_320*100","320*100","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2990 カラミざかり7巻","11761","ADR_【メンズ/準アダ】カラミざかり7巻 _320*100","320*100","カテ",6,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3148 【青年/一般面】パラダイス・プール","11762","IOS_【青年/準アダ】パラダイス・プール_320*100","320*100","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3148 【青年/一般面】パラダイス・プール","11763","ADR_【青年/準アダ】パラダイス・プール _320*100","320*100","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3205 【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566","11807","【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3205 【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566","11808","【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3210 【準アダルト】奥さん、ぐずぐずにしてあげます。_RJ374245","11819","【準アダルト】奥さん、ぐずぐずにしてあげます。_RJ374245_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3210 【準アダルト】奥さん、ぐずぐずにしてあげます。_RJ374245","11820","【準アダルト】奥さん、ぐずぐずにしてあげます。_RJ374245_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3205 【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566","11827","RT_【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566_IOS","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3205 【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566","11828","RT_【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_RJ368566_ADR","ﾚｸﾀﾝｸﾞﾙ","リカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3215 熟れ姉～30代からの都合が良すぎる姉弟関係～","11846","IOS_【メンズ/準アダ】熟れ姉～30代からの都合が良すぎる姉弟関係～ _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3215 熟れ姉～30代からの都合が良すぎる姉弟関係～","11847","ADR_【メンズ/準アダ】熟れ姉～30代からの都合が良すぎる姉弟関係～ _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3216 家出人妻 莉子と娘嬲り","11848","IOS_【メンズ/準アダ】家出人妻 莉子と娘嬲り _レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3216 家出人妻 莉子と娘嬲り","11849","ADR_【メンズ/準アダ】家出人妻 莉子と娘嬲り_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3224 【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_2_RJ368566","11863","【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_2_RJ368566_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3224 【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_2_RJ368566","11864","【準アダルト】dog eat dog era許婚の魔法騎士と催眠尋問_2_RJ368566_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3226 ユメカ ウツツカ","11883","IOS_【メンズ/準アダ】ユメカ ウツツカ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3226 ユメカ ウツツカ","11884","ADR_【メンズ/準アダ】ユメカ ウツツカ_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3227 貞セ子～ソレは男をダメにするドスケベ地縛霊～（フルカラー）","11889","IOS_【メンズ/準アダ】貞セ子～ソレは男をダメにするドスケベ地縛霊～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3227 貞セ子～ソレは男をダメにするドスケベ地縛霊～（フルカラー）","11890","ADR_【メンズ/準アダ】貞セ子～ソレは男をダメにするドスケベ地縛霊～（フルカラー）_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3235 彼女のスマホを覗いただけなのに","11920","IOS_【メンズ/準アダ】彼女のスマホを覗いただけなのに_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"3235 彼女のスマホを覗いただけなのに","11921","ADR_【メンズ/準アダ】彼女のスマホを覗いただけなのに_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
